"Αναγνωριστικό δημοσίευσης","Αναγνωριστικό λογαριασμού","Όνομα χρήστη λογαριασμού","Όνομα λογαριασμού",Περιγραφή,"Διάρκεια (δευτ.)","Χρόνος δημοσίευσης","Μόνιμος σύνδεσμος","Τύπος δημοσίευσης","Σχόλιο δεδομένων",Ημερομηνία,"Μου αρέσει!",Κοινοποιήσεις,Απαντήσεις,Προβολές,Απήχηση,Likes,Shares
17968281332577589,17841454056970413,chaniabookfestival,"Chania Book Festival",,15,"03/14/2024 23:37",https://www.instagram.com/stories/chaniabookfestival/3324108752812079807,"IG story",,"Από την αρχή",,,0,,,1,0
18445201819012879,17841454056970413,chaniabookfestival,"Chania Book Festival",,15,"03/14/2024 23:27",https://www.instagram.com/stories/chaniabookfestival/3324103452981907157,"IG story",,"Από την αρχή",,,0,,,1,0
18042872383710390,17841454056970413,chaniabookfestival,"Chania Book Festival",,15,"03/14/2024 23:24",https://www.instagram.com/stories/chaniabookfestival/3324102388098406245,"IG story",,"Από την αρχή",,,0,,,1,0
18010951247465400,17841454056970413,chaniabookfestival,"Chania Book Festival",,29,"03/14/2024 08:33",https://www.instagram.com/stories/chaniabookfestival/3323654092959687006,"IG story",,"Από την αρχή",,,0,,38,12,0
18247137181219254,17841454056970413,chaniabookfestival,"Chania Book Festival",,2,"03/12/2024 10:35",https://www.instagram.com/stories/chaniabookfestival/3322265363367938292,"IG story",,"Από την αρχή",,,0,,,1,0
17873957931061668,17841454056970413,chaniabookfestival,"Chania Book Festival",,2,"03/12/2024 07:53",https://www.instagram.com/stories/chaniabookfestival/3322184133188507787,"IG story",,"Από την αρχή",,,0,,,2,0
18007155971346328,17841454056970413,chaniabookfestival,"Chania Book Festival",,2,"03/12/2024 07:53",https://www.instagram.com/stories/chaniabookfestival/3322183964342471081,"IG story",,"Από την αρχή",,,0,,,2,0
18019614763916587,17841454056970413,chaniabookfestival,"Chania Book Festival",,2,"03/12/2024 07:44",https://www.instagram.com/stories/chaniabookfestival/3322179627541265838,"IG story",,"Από την αρχή",,,0,,1,6,0
17938022393795812,17841454056970413,chaniabookfestival,"Chania Book Festival","ΡΕΑ ΓΑΛΑΝΑΚΗ 
Μεγάλο Βραβείο Γραμμάτων 2023 #chaniabookfestival",15,"03/07/2024 23:54",https://www.instagram.com/stories/chaniabookfestival/3319074286813269229,"IG story",,"Από την αρχή",,,0,,,3,0
18419436265052705,17841454056970413,chaniabookfestival,"Chania Book Festival","ΡΕΑ ΓΑΛΑΝΑΚΗ
Μεγάλο Βραβείο Γραμμάτων 2023 #chaniabookfestival",15,"03/07/2024 23:53",https://www.instagram.com/stories/chaniabookfestival/3319073436929702832,"IG story",,"Από την αρχή",,,0,,,1,0
18023948203847344,17841454056970413,chaniabookfestival,"Chania Book Festival","ΡΕΑ ΓΑΛΑΝΑΚΗ
Μεγάλο Βραβείο Γραμμάτων 2023",15,"03/07/2024 23:52",https://www.instagram.com/stories/chaniabookfestival/3319072918438231223,"IG story",,"Από την αρχή",,,0,,,2,0
18422859085052561,17841454056970413,chaniabookfestival,"Chania Book Festival",,15,"03/07/2024 00:22",https://www.instagram.com/stories/chaniabookfestival/3318363342982198443,"IG story",,"Από την αρχή",,,0,,2,6,0
18010034477187344,17841454056970413,chaniabookfestival,"Chania Book Festival",,0,"02/05/2024 04:06",https://www.instagram.com/stories/chaniabookfestival/3296008179218986991,"IG story",,"Από την αρχή",,,0,,,2,0
18012507905185252,17841454056970413,chaniabookfestival,"Chania Book Festival",,15,"02/05/2024 03:37",https://www.instagram.com/stories/chaniabookfestival/3295993703065311077,"IG story",,"Από την αρχή",,,0,,,2,0
18222114913254564,17841454056970413,chaniabookfestival,"Chania Book Festival",,9,"02/05/2024 02:30",https://www.instagram.com/stories/chaniabookfestival/3295959638714945716,"IG story",,"Από την αρχή",,,0,,,2,0
18105159544370956,17841454056970413,chaniabookfestival,"Chania Book Festival",,9,"02/05/2024 00:30",https://www.instagram.com/stories/chaniabookfestival/3295899590022191485,"IG story",,"Από την αρχή",,,0,,,1,0
18069302014474735,17841454056970413,chaniabookfestival,"Chania Book Festival",,9,"02/03/2024 07:35",https://www.instagram.com/stories/chaniabookfestival/3294663868028168216,"IG story",,"Από την αρχή",,,0,,,1,0
18079328890440646,17841454056970413,chaniabookfestival,"Chania Book Festival",,0,"02/03/2024 01:53",https://www.instagram.com/stories/chaniabookfestival/3294491368946187780,"IG story",,"Από την αρχή",,,0,,,3,0
18214737094273184,17841454056970413,chaniabookfestival,"Chania Book Festival","#chaniabookfest24 #chaniabookfestival",15,"02/02/2024 22:54",https://www.instagram.com/stories/chaniabookfestival/3294401729531210054,"IG story",,"Από την αρχή",,,0,,,1,0
18116757424345708,17841454056970413,chaniabookfestival,"Chania Book Festival",,15,"02/02/2024 22:50",https://www.instagram.com/stories/chaniabookfestival/3294399699261460719,"IG story",,"Από την αρχή",,,0,,,1,0
18013464587174615,17841454056970413,chaniabookfestival,"Chania Book Festival","#chaniabookfest24 #chaniabookfestival",15,"02/02/2024 22:42",https://www.instagram.com/stories/chaniabookfestival/3294395496476631534,"IG story",,"Από την αρχή",,,0,,,1,0
