"Αναγνωριστικό δημοσίευσης","Αναγνωριστικό λογαριασμού","Όνομα χρήστη λογαριασμού","Όνομα λογαριασμού",Περιγραφή,"Διάρκεια (δευτ.)","Χρόνος δημοσίευσης","Μόνιμος σύνδεσμος","Τύπος δημοσίευσης","Σχόλιο δεδομένων",Ημερομηνία,Προβολές,Απήχηση,"Μου αρέσει!",Κοινοποιήσεις,"Πόσοι ακολουθούν",Σχόλια,Αποθηκεύσεις
18054190610751879,17841454056970413,chaniabookfestival,"Chania Book Festival","📖 Προς ένα νέο ρόλο της διανόησης; Μια συζήτηση για το βιβλίο «61 πολαρόιντ για την ελληνική περιπέτεια» της Μικέλας Χαρτουλάρη

🗓️ Παρασκευή 26 Ιουνίου 2026
⏰ 19:00-20:00
📍 Μεγάλο Αρσενάλι - Αίθουσα 2

Ποιοι είναι οι διανοούμενοι της εποχής μας; Τι διάλογος διεξάγεται και για ποια θέματα; Πώς αναδεικνύουν μέσα από το έργο τους υποφωτισμένες πτυχές του παρόντος; Με τη συγγραφέα του βιβλίου, Μικέλα Χαρτουλάρη, συνομιλεί η Παυλίνα Μάρβιν, συγγραφέας, μέλος της ομάδας έργου του ΦΒΧ.

Συνδιοργάνωση: Εκδόσεις Πόλις

༄

5ο Φεστιβάλ Βιβλίου Χανίων
22–28 Ιουνίου 2026
«Κόσμοι σε σύγκρουση»

Το Φεστιβάλ Βιβλίου Χανίων πραγματοποιείται από τον Δήμο Χανίων, σε συνδιοργάνωση με την Περιφέρεια Κρήτης, και συγκαταλέγεται στα σημαντικότερα γεγονότα για το βιβλίο στη χώρα, τοποθετώντας δυναμικά τα Χανιά στον ελληνικό και διεθνή πολιτιστικό χάρτη.

#chaniabookfestival",0,"06/16/2026 02:57",https://www.instagram.com/p/DZpH7nXlsWK/,"Εναλλασσόμενες εικόνες IG",,"Από την αρχή",2039,647,71,1,0,1,2
18052000469758664,17841454056970413,chaniabookfestival,"Chania Book Festival","🪷 «Ουρές» του Γιάννη Πάσχου

🗓️ Παρασκευή 26 Ιουνίου 2026
⏰ 18:00-19:00
📍 Θέατρο Μίκης Θεοδωράκης - Αίθουσα 2

Ιστορίες μεταξύ πραγματικού και φανταστικού, μυθολογίας, επιστήμης και μυθοπλασίας. Απρόσμενες και αδιανόητες συναντήσεις στον βυθό των ωκεανών και στα ρηχά της θλίψης. Ο Γιάννης Πάσχος συζητά με τη δημοσιογράφο, μέλος της ομάδας έργου του ΦΒΧ, Κυριακή Μπεϊόγλου.

Συνδιοργάνωση: Εκδόσεις Περισπωμένη

༄

5ο Φεστιβάλ Βιβλίου Χανίων
22–28 Ιουνίου 2026
«Κόσμοι σε σύγκρουση»

Το Φεστιβάλ Βιβλίου Χανίων πραγματοποιείται από τον Δήμο Χανίων, σε συνδιοργάνωση με την Περιφέρεια Κρήτης, και συγκαταλέγεται στα σημαντικότερα γεγονότα για το βιβλίο στη χώρα, τοποθετώντας δυναμικά τα Χανιά στον ελληνικό και διεθνή πολιτιστικό χάρτη.

#chaniabookfestival",0,"06/16/2026 02:33",https://www.instagram.com/p/DZpFKAmlkAS/,"Εναλλασσόμενες εικόνες IG",,"Από την αρχή",516,218,14,0,1,0,1
17942301606239166,17841454056970413,chaniabookfestival,"Chania Book Festival","📖 «14 σκιές και αλήθειες της Ελλάδας» των Σταύρου Θεοδωράκη και Άρη Βουρβούλια

🗓️ Παρασκευή 26 Ιουνίου 2026
⏰ 20:00-21:00
📍 Μεγάλο Αρσενάλι

Ο Σταύρος Θεοδωράκης, σε συνεργασία με τον Άρη Βουρβούλια, ερευνά και παρουσιάζει αναλυτικά στοιχεία για 14 καίρια ζητήματα της χώρας. Με τους συγγραφείς του βιβλίου θα συνομιλήσουν ο δημοσιογράφος Γιάννης Πανταζόπουλος, ο συγγραφέας Χρήστος Χωμενίδης και ο δήμαρχος Χανίων, Παναγιώτης Σημανδηράκης. Συντονίζει η δημοσιογράφος Ευτυχία Πενταράκη.

Συνδιοργάνωση: Εκδόσεις Μεταίχμιο

༄
5ο Φεστιβάλ Βιβλίου Χανίων
22–28 Ιουνίου 2026
«Κόσμοι σε σύγκρουση»

Το Φεστιβάλ Βιβλίου Χανίων πραγματοποιείται από τον Δήμο Χανίων, σε συνδιοργάνωση με την Περιφέρεια Κρήτης, και συγκαταλέγεται στα σημαντικότερα γεγονότα για το βιβλίο στη χώρα, τοποθετώντας δυναμικά τα Χανιά στον ελληνικό και διεθνή πολιτιστικό χάρτη. 

#chaniabookfestival",0,"06/16/2026 02:24",https://www.instagram.com/p/DZpEK9ZDqcX/,"Εναλλασσόμενες εικόνες IG",,"Από την αρχή",6019,1892,91,28,8,0,3
18598576942006511,17841454056970413,chaniabookfestival,"Chania Book Festival","🎶 Τραγούδι και Λογοτεχνία: Σχεδίασμα για ένα καλοκαίρι

🗓️ Πέμπτη 25 Ιουνίου 2026
⏰ 21:00-22:00
📍 Σκάλα της οδού Αγίου Μάρκου

Μέσα από την αφηγηματική λειτουργία του λογοτεχνικού κειμένου και της τραγουδοποιίας, τρεις μουσικοί επί σκηνής ακολουθούν το νήμα της ιστορίας του καλοκαιριού όπως αυτό εμφανίζεται σε μελοποιημένα ποιήματα, τραγούδια και πεζά κείμενα. Σύλληψη ιδέας και επί σκηνής: οι μουσικοί Sophie lies, ναξάκης γ., Κρέων Κανακάρης.

༄

5ο Φεστιβάλ Βιβλίου Χανίων
22–28 Ιουνίου 2026
«Κόσμοι σε σύγκρουση»

Το Φεστιβάλ Βιβλίου Χανίων πραγματοποιείται από τον Δήμο Χανίων, σε συνδιοργάνωση με την Περιφέρεια Κρήτης, και συγκαταλέγεται στα σημαντικότερα γεγονότα για το βιβλίο στη χώρα, τοποθετώντας δυναμικά τα Χανιά στον ελληνικό και διεθνή πολιτιστικό χάρτη.

#chaniabookfestival",0,"06/15/2026 09:27",https://www.instagram.com/p/DZnPxK5DvdX/,"Εναλλασσόμενες εικόνες IG",,"Από την αρχή",12034,3370,224,42,4,0,8
17873306271616073,17841454056970413,chaniabookfestival,"Chania Book Festival","📖 «Μικρές Ρωγμές» και «Η καταφανής εξωστρέφεια των φωνηέντων» της Πολύνας Μπανά

🗓️ Πέμπτη 25 Ιουνίου 2026
⏰ 18:00-19:00
📍 Μεγάλο Αρσενάλι - Αίθουσα 2

Με τη συγγραφέα και δικηγόρο Πολύνα Μπανά συζητούν η πρόεδρος Πρωτοδικών Ρεθύμνου, Ευαγγελία Φακίνου και η δικηγόρος Χανίων και συγγραφέας Ελευθερία Δασκαλάκη. Συντονισμός: Γιώργος Κορτσαλιουδάκης, δικηγόρος Χανίων. Χαιρετισμό απευθύνει η πρόεδρος του Δικηγορικού Συλλόγου Χανίων, Αγάπη Μικρού.

Συνδιοργάνωση: Δικηγορικός Σύλλογος Χανίων / Εκδόσεις Νίκας / Εκδόσεις Σαιξπηρικόν

༄

5ο Φεστιβάλ Βιβλίου Χανίων
22–28 Ιουνίου 2026
«Κόσμοι σε σύγκρουση»

Το Φεστιβάλ Βιβλίου Χανίων πραγματοποιείται από τον Δήμο Χανίων, σε συνδιοργάνωση με την Περιφέρεια Κρήτης, και συγκαταλέγεται στα σημαντικότερα γεγονότα για το βιβλίο στη χώρα, τοποθετώντας δυναμικά τα Χανιά στον ελληνικό και διεθνή πολιτιστικό χάρτη.

#chaniabookfestival",0,"06/14/2026 11:39",https://www.instagram.com/p/DZk6ENYFUGc/,"Εναλλασσόμενες εικόνες IG",,"Από την αρχή",559,201,7,0,0,0,1
18172351504422471,17841454056970413,chaniabookfestival,"Chania Book Festival","🌐 Ασκήσεις ύφους και ζωής

🗓️ Πέμπτη 25 Ιουνίου 2026
⏰ 20:00-21:00
📍 Σκάλα της οδού Αγίου Μάρκου

Μια συζήτηση για το σύνολο του έργου του συγγραφέα και μεταφραστή Αχιλλέα Κυριακίδη με τον Γιάννη Μπασκόζο, δημοσιογράφο, συγγραφέα, διευθυντή του ηλεκτρονικού περιοδικού «Ο Αναγνώστης».

༄

5ο Φεστιβάλ Βιβλίου Χανίων
22–28 Ιουνίου 2026
«Κόσμοι σε σύγκρουση»

Το Φεστιβάλ Βιβλίου Χανίων πραγματοποιείται από τον Δήμο Χανίων, σε συνδιοργάνωση με την Περιφέρεια Κρήτης, και συγκαταλέγεται στα σημαντικότερα γεγονότα για το βιβλίο στη χώρα, τοποθετώντας δυναμικά τα Χανιά στον ελληνικό και διεθνή πολιτιστικό χάρτη.

#chaniabookfestival",0,"06/14/2026 11:32",https://www.instagram.com/p/DZk5To8k4jF/,"Εναλλασσόμενες εικόνες IG",,"Από την αρχή",591,237,9,2,0,0,1
17952961041160506,17841454056970413,chaniabookfestival,"Chania Book Festival","🌐 Όταν οι εθνικοί μινώταυροι περνάνε τη θάλασσα: Σμύρνη, Ουαλία, Κρήτη

🗓️ Πέμπτη 25 Ιουνίου 2026
⏰ 20:00-21:00
📍 Μεγάλο Αρσενάλι - Αίθουσα 2

Μια συζήτηση της συγγραφέα Χριστιάνας Λαμπρινίδη με τον Ουαλό συγγραφέα και μεταφραστή Ρίτσαρντ Γκουίν για τα βιβλία τους, «Σμύρνη των πολλών και των όλων» και «Ambassador of Nowhere: A Latin American Pilgrimage», αντίστοιχα. Συντονισμός: Παυλίνα Μάρβιν, συγγραφέας, μέλος της ομάδας έργου του ΦΒΧ.

Συνδιοργάνωση: Εκδόσεις της Εστίας / Literature Across Frontiers (LAF) 
Με την υποστήριξη: Arts Council of Wales

༄

5ο Φεστιβάλ Βιβλίου Χανίων
22–28 Ιουνίου 2026
«Κόσμοι σε σύγκρουση»

Το Φεστιβάλ Βιβλίου Χανίων πραγματοποιείται από τον Δήμο Χανίων, σε συνδιοργάνωση με την Περιφέρεια Κρήτης, και συγκαταλέγεται στα σημαντικότερα γεγονότα για το βιβλίο στη χώρα, τοποθετώντας δυναμικά τα Χανιά στον ελληνικό και διεθνή πολιτιστικό χάρτη.

#chaniabookfestival",0,"06/14/2026 11:22",https://www.instagram.com/p/DZk4GiAlrNO/,"Εναλλασσόμενες εικόνες IG",,"Από την αρχή",446,181,14,0,0,0,0
18151365031495216,17841454056970413,chaniabookfestival,"Chania Book Festival","📖 Ανάμεσα στον ατομικό και τον συλλογικό τρόμο

🗓️ Πέμπτη 25 Ιουνίου 2026
⏰ 19:00-20:00
📍 Θέατρο Μίκης Θεοδωράκης

Στον 21ο αιώνα καλούμαστε όλοι να επιτύχουμε μια σχεδόν αδύνατη ισορροπία ανάμεσα στον ευάλωτο ιδιωτικό μας βίο και στη χωρίς κανόνες σφαίρα του έξω κόσμου. Και κανείς δεν μπορεί να ξέρει τι κρύβεται στην επόμενη στροφή της κουνελότρυπας. Με τον Βρετανό συγγραφέα Χάρι Κούνζρου (Hari Kunzru, «Κρέας για τους λύκους») συνομιλεί η Παυλίνα Μάρβιν, συγγραφέας και μέλος της ομάδας έργου του ΦΒΧ.

Συνδιοργάνωση: Εκδόσεις Δώμα

༄

5ο Φεστιβάλ Βιβλίου Χανίων
22–28 Ιουνίου 2026
«Κόσμοι σε σύγκρουση»

Το Φεστιβάλ Βιβλίου Χανίων πραγματοποιείται από τον Δήμο Χανίων, σε συνδιοργάνωση με την Περιφέρεια Κρήτης, και συγκαταλέγεται στα σημαντικότερα γεγονότα για το βιβλίο στη χώρα, τοποθετώντας δυναμικά τα Χανιά στον ελληνικό και διεθνή πολιτιστικό χάρτη.

#chaniabookfestival",0,"06/14/2026 10:10",https://www.instagram.com/p/DZkv5oglkkS/,"Εναλλασσόμενες εικόνες IG",,"Από την αρχή",5490,1758,36,9,0,0,3
18015140774837186,17841454056970413,chaniabookfestival,"Chania Book Festival","💬📚Περιμένοντας το 5ο Φεστιβάλ Βιβλίου Χανίων, παρακολουθήστε 🔸71🔸 ολόκληρες θεματικές συζητήσεις και παρουσιάσεις βιβλίων σύγχρονης ελληνικής και ξένης πεζογραφίας, ποίησης και δοκιμίου που πραγματοποιήθηκαν στο 4ο ΦΒΧ, στο κανάλι μας στο Youtube. 

Γιατί οι ιστορίες δεν μένουν μόνο στις σελίδες των βιβλίων.📖 

🎥 https://www.youtube.com/@chaniabookfestival

༄

5ο Φεστιβάλ Βιβλίου Χανίων 
22–28 Ιουνίου 2026
«Ανοιχτές σελίδες, ανοιχτοί ορίζοντες»

#chaniabookfestival #chania #creteregion #bookfestival #dmcteam",47,"04/17/2026 07:49",https://www.instagram.com/reel/DXPJdydiAxn/,"IG reel",,"Από την αρχή",1637,1068,40,6,1,1,3
17861693910609457,17841454056970413,chaniabookfestival,"Chania Book Festival","📙 Στο πλαίσιο της προφεστιβαλικής δράσης «Βιβλιομαχίες» και με θέμα «Άκου τα δέντρα», η συγγραφέας για παιδιά και εφήβους Μαρία Παπαγιάννη, πραγματοποίησε ένα δημιουργικό βιωματικό εργαστήριο με τη συνεργασία μαθητών και μαθητριών από το Γυμνάσιο Αλικιανού.

Το εργαστήριο είχε επίκεντρο τα δέντρα στη λογοτεχνία, τα παραμύθια και τις μυθολογίες απ’ όλον τον κόσμο. Μέσα από αναζητήσεις, ανάγνωση και δημιουργικές δραστηριότητες, η ομάδα συγκέντρωσε υλικό και ιδέες, με στόχο τη δημιουργία ενός podcast που προκύπτει από την έρευνα και τη συλλογική δουλειά των παιδιών.

⏭️H δράση όμως συνεχίζεται! Η συγγραφέας θα είναι σε συνεργασία με τους καθηγητές και τις καθηγήτριες του σχολείου, καθώς και την ομάδα εργασίας του Φεστιβάλ, ως και την υλοποίηση του μαθητικού συνεδρίου, στα τέλη Απριλίου.

🔎Το εκπαιδευτικό πρόγραμμα «Βιβλιομαχίες» πραγματοποιείται στο πλαίσιο του 5ου Φεστιβάλ Βιβλίου Χανίων, από τον Δήμο Χανίων σε συνεργασία με την Περιφέρεια Κρήτης, με τη σύμπραξη σχολικών μονάδων του Νομού Χανίων και την έγκριση της Διεύθυνσης Δευτεροβάθμιας και της Διεύθυνσης Πρωτοβάθμιας Εκπαίδευσης Χανίων. Υλοποιείται με την υποστήριξη της Διαδημοτικής Επιχείρησης Διαχείρισης Στερεών Αποβλήτων [ΔΕΔΙΣΑ Α.Ε. (ΟΤΑ)]. 

Περισσότερα: 
🔗 https://www.chaniabookfestival.gr/vivliomaxies/

༄

5ο Φεστιβάλ Βιβλίου Χανίων 
22–28 Ιουνίου 2026
«Ανοιχτές σελίδες, ανοιχτοί ορίζοντες»

#chaniabookfestival #chaniabookfest26 #chania #creteregion #chaniacrete #crete #bookfestival #dmsclab #dmcteam #cdmuowm",0,"03/12/2026 04:41",https://www.instagram.com/p/DVyHfb2jTFh/,"Εναλλασσόμενες εικόνες IG",,"Από την αρχή",2017,738,13,1,0,0,1
18056565815738275,17841454056970413,chaniabookfestival,"Chania Book Festival","🖼️ Έκκεντρο, παράδοξο, ιερό: η σημασία της παρέκκλισης

🗓️ Πέμπτη 25 Ιουνίου 2026
⏰ 21:00-22:00
📍 Μεγάλο Αρσενάλι - Αίθουσα 2

Με αφετηρία την έκθεση του Τάκη Γιαννούσα, η ομότιμη καθηγήτρια της Φιλοσοφικής Σχολής του ΑΠΘ Φραγκίσκη Αμπατζοπούλου, η επιμελήτρια της έκθεσης Νάντια Αργυροπούλου και ο συγγραφέας Γιάννης Παλαβός συζητούν για την έννοια της παρέκκλισης στην ελληνική λογοτεχνία και τέχνη, και για έκκεντρες μορφές που υπονόμευσαν τον κανόνα, ορίζοντάς τον εκ νέου.

༄

5ο Φεστιβάλ Βιβλίου Χανίων
22–28 Ιουνίου 2026
«Κόσμοι σε σύγκρουση»

Το Φεστιβάλ Βιβλίου Χανίων πραγματοποιείται από τον Δήμο Χανίων, σε συνδιοργάνωση με την Περιφέρεια Κρήτης, και συγκαταλέγεται στα σημαντικότερα γεγονότα για το βιβλίο στη χώρα, τοποθετώντας δυναμικά τα Χανιά στον ελληνικό και διεθνή πολιτιστικό χάρτη.
 

#chaniabookfestival",0,"06/14/2026 08:59",https://www.instagram.com/p/DZknsKrFQUI/,"Εναλλασσόμενες εικόνες IG",,"Από την αρχή",686,288,16,0,0,0,0
17908314867423039,17841454056970413,chaniabookfestival,"Chania Book Festival","📖 Από το τραύμα στο θαύμα

🗓️ Πέμπτη 25 Ιουνίου 2026
⏰ 21:00-22:00
📍 Θέατρο Μίκης Θεοδωράκης - Αίθουσα 2

Με τον συγγραφέα Θράσο Καμινάκη συνομιλεί η δημοσιογράφος Γιούλη Τσακάλου με αφορμή το βιβλίο του, «Κατά βάθος νησιά».

Συνδιοργάνωση: Εκδόσεις Καστανιώτης

༄

5ο Φεστιβάλ Βιβλίου Χανίων
22–28 Ιουνίου 2026
«Κόσμοι σε σύγκρουση»

Το Φεστιβάλ Βιβλίου Χανίων πραγματοποιείται από τον Δήμο Χανίων, σε συνδιοργάνωση με την Περιφέρεια Κρήτης, και συγκαταλέγεται στα σημαντικότερα γεγονότα για το βιβλίο στη χώρα, τοποθετώντας δυναμικά τα Χανιά στον ελληνικό και διεθνή πολιτιστικό χάρτη.

#chaniabookfestival",0,"06/14/2026 08:51",https://www.instagram.com/p/DZkm4JVjUZw/,"Εναλλασσόμενες εικόνες IG",,"Από την αρχή",1049,486,25,2,0,0,0
17983820618844354,17841454056970413,chaniabookfestival,"Chania Book Festival","Μια συζήτηση για τη σύγχρονη ιστορία και πολιτική στην Παλαιστίνη, το Ιράν και τις Ηνωμένες Πολιτείες

🗓️ Πέμπτη 25 Ιουνίου 2026
⏰ 21:00-22:00
📍 Μεγάλο Αρσενάλι

Με αφορμή τα βιβλία «Η εθνοκάθαρση της Παλαιστίνης» του Ιλάν Παπέ, «Η Σύγχρονη Ιστορία του Ιράν» του Ερβάντ Αμπραχαμιάν και «Ηνωμένες Πολιτείες του Πολέμου. Mια παγκόσμια ιστορία των ατέρμονων συγκρούσεων από τον Κολόμβο μέχρι το ισλαμικό κράτος» του Ντέηβιντ Βάιν, συνομιλούν οι: Νίκος Γρυσπολάκης, αναγεννητικός καλλιεργητής και μηχανικός διαχείρισης υδάτων, Λαμπρινή Θωμά, δημοσιογράφος, Χαράλαμπος Μαγουλάς, διδάσκων στη Σχολή Ανθρωπιστικών και Κοινωνικών Επιστημών του Πανεπιστημίου Λευκωσίας.

Συνδιοργάνωση: Εκδόσεις Σάλτο

༄

5ο Φεστιβάλ Βιβλίου Χανίων
22–28 Ιουνίου 2026
«Κόσμοι σε σύγκρουση»

Το Φεστιβάλ Βιβλίου Χανίων πραγματοποιείται από τον Δήμο Χανίων, σε συνδιοργάνωση με την Περιφέρεια Κρήτης, και συγκαταλέγεται στα σημαντικότερα γεγονότα για το βιβλίο στη χώρα, τοποθετώντας δυναμικά τα Χανιά στον ελληνικό και διεθνή πολιτιστικό χάρτη.

#chaniabookfestival",0,"06/14/2026 08:20",https://www.instagram.com/p/DZkjUJoDX5X/,"Εναλλασσόμενες εικόνες IG",,"Από την αρχή",728,308,11,2,0,0,0
17969312955113142,17841454056970413,chaniabookfestival,"Chania Book Festival","🎭 «Kazantzakis’ Letters»: ανοίγοντας τα γράμματα του Νίκου Καζαντζάκη

🗓️ Πέμπτη 25 Ιουνίου 2026
⏰ 18:00-19:00
📍 Μεγάλο Αρσενάλι

Η ψηφιακή πλατφόρμα επιστολογραφίας του Νίκου Καζαντζάκη (letters.kazantzaki.gr), ένα σύγχρονο ερευνητικό και πολιτιστικό έργο που καθιστά προσβάσιμες στο ευρύ κοινό 1.000 επιστολές του συγγραφέα. Την παρουσίαση θα πραγματοποιήσει η Παρασκευή Βασιλειάδη, επιμελήτρια των συλλογών του Μουσείου, αναπληρώτρια διευθύντρια και project manager του έργου Kazantzakis’ Letters. Στην εκδήλωση θα προβληθεί και το mini doc παραγωγής 2023 του Μουσείου, με τίτλο «Είμαι λέφτερος», σε σκηνοθεσία Νίκου Παντερμαράκη.

Συνδιοργάνωση: Μουσείο Νίκου Καζαντζάκη

༄

5ο Φεστιβάλ Βιβλίου Χανίων
22–28 Ιουνίου 2026
«Κόσμοι σε σύγκρουση»

Το Φεστιβάλ Βιβλίου Χανίων πραγματοποιείται από τον Δήμο Χανίων, σε συνδιοργάνωση με την Περιφέρεια Κρήτης, και συγκαταλέγεται στα σημαντικότερα γεγονότα για το βιβλίο στη χώρα, τοποθετώντας δυναμικά τα Χανιά στον ελληνικό και διεθνή πολιτιστικό χάρτη.

#chaniabookfestival",0,"06/14/2026 07:55",https://www.instagram.com/p/DZkgdkCjltY/,"Εικόνα IG",,"Από την αρχή",1331,658,33,2,0,1,2
17944461294209092,17841454056970413,chaniabookfestival,"Chania Book Festival","📖 «Τα κιάλια του Βασίλι Τσουικόφ» του Βασίλη Γκουρογιάννη

🗓️ Πέμπτη 25 Ιουνίου 2026
⏰ 20:00-21:00
📍 Μεγάλο Αρσενάλι

Ο συγγραφέας συνομιλεί για το καινούργιο του βιβλίο με τον Μανώλη Πιμπλή, δημοσιογράφο, διευθυντή του ΦΒΧ.

Συνδιοργάνωση: Εκδόσεις Μεταίχμιο

༄

5ο Φεστιβάλ Βιβλίου Χανίων
22–28 Ιουνίου 2026
«Κόσμοι σε σύγκρουση»

Το Φεστιβάλ Βιβλίου Χανίων πραγματοποιείται από τον Δήμο Χανίων, σε συνδιοργάνωση με την Περιφέρεια Κρήτης, και συγκαταλέγεται στα σημαντικότερα γεγονότα για το βιβλίο στη χώρα, τοποθετώντας δυναμικά τα Χανιά στον ελληνικό και διεθνή πολιτιστικό χάρτη.

#chaniabookfestival",0,"06/14/2026 07:49",https://www.instagram.com/p/DZkftN6ldWm/,"Εναλλασσόμενες εικόνες IG",,"Από την αρχή",422,164,7,0,0,0,1
17891139327538646,17841454056970413,chaniabookfestival,"Chania Book Festival","📖 «Κρυμμένη πατρίδα» του Γιάννη Κιουρτσάκη

🗓️ Τετάρτη 24 Ιουνίου 2026
⏰ 21:00-22:00
📍 Μεγάλο Αρσενάλι - Αίθουσα 2

Για το βιβλίο του Γιάννη Κιουρτσάκη, που σηματοδοτεί σαράντα επτά χρόνια παρουσίας του στα γράμματα, με τη μορφή υβριδικών συνήθως, αυτοβιογραφικών κειμένων ή δοκιμίων, συνομιλούν ο ίδιος ο συγγραφέας με τη φιλόλογο Άννα Λαμπαρδάκη.

Συνδιοργάνωση: Εκδόσεις Πατάκη

༄

5ο Φεστιβάλ Βιβλίου Χανίων
22–28 Ιουνίου 2026
«Κόσμοι σε σύγκρουση»

Το Φεστιβάλ Βιβλίου Χανίων πραγματοποιείται από τον Δήμο Χανίων, σε συνδιοργάνωση με την Περιφέρεια Κρήτης, και συγκαταλέγεται στα σημαντικότερα γεγονότα για το βιβλίο στη χώρα, τοποθετώντας δυναμικά τα Χανιά στον ελληνικό και διεθνή πολιτιστικό χάρτη.

#chaniabookfestival",0,"06/14/2026 07:31",https://www.instagram.com/p/DZkdqv4jsXA/,"Εναλλασσόμενες εικόνες IG",,"Από την αρχή",1362,823,22,1,0,0,1
17914456209201129,17841454056970413,chaniabookfestival,"Chania Book Festival","📖 Η μυθοπλασία συναντά την ιστορική αλήθεια και τη φιλοσοφία

🗓️ Πέμπτη 25 Ιουνίου 2026
⏰ 19:00-20:00
📍 Μεγάλο Αρσενάλι

Ο συγγραφέας Απόστολος Δοξιάδης συνομιλεί με τον δημοσιογράφο Νίκο Κουρμουλή, με αφορμή το νέο του μυθιστόρημα «Γαλανόσκυλος».

Συνδιοργάνωση: Εκδόσεις Ψυχογιός

༄

5ο Φεστιβάλ Βιβλίου Χανίων
22–28 Ιουνίου 2026
«Κόσμοι σε σύγκρουση»

Το Φεστιβάλ Βιβλίου Χανίων πραγματοποιείται από τον Δήμο Χανίων, σε συνδιοργάνωση με την Περιφέρεια Κρήτης, και συγκαταλέγεται στα σημαντικότερα γεγονότα για το βιβλίο στη χώρα, τοποθετώντας δυναμικά τα Χανιά στον ελληνικό και διεθνή πολιτιστικό χάρτη.

#chaniabookfestival",0,"06/14/2026 05:26",https://www.instagram.com/p/DZkPYYXDP6h/,"Εναλλασσόμενες εικόνες IG",,"Από την αρχή",612,221,10,1,0,0,1
18082686761449065,17841454056970413,chaniabookfestival,"Chania Book Festival","📖 Το σπίτι ως πεδίο μάχης 

🗓️ Πέμπτη 25 Ιουνίου 2026
⏰ 19:00-20:00
📍 Θέατρο Μίκης Θεοδωράκης - Αίθουσα 2

Η οικογένεια θεωρείται ο κατεξοχήν χώρος προστασίας και αγάπης· είναι όμως ταυτόχρονα και ο πρώτος τόπος σύγκρουσης, διαπαιδαγώγησης και κοινωνικής αναπαραγωγής. Συνομιλούν: Άννα Καλλιβρετάκη, σύμβουλος ψυχικής υγείας, συγγραφέας, Μαρία Κατσικανδαράκη, νηπιαγωγός, συγγραφέας, Χαράλαμπος Μαγουλάς, διδάσκων στη Σχολή Ανθρωπιστικών και Κοινωνικών Επιστημών του Πανεπιστημίου Λευκωσίας, συγγραφέας, Δήμητρα Μαραγκουδάκη, εκπαιδευτικός Ειδικής Αγωγής, συγγραφέας, Βάλια Παπαδάκη, φιλόλογος, συγγραφέας, Κωνσταντίνα Χαριτάκη, εκπαιδευτικός, συγγραφέας.

Συνδιοργάνωση: Εκδόσεις Ραδάμανθυς

༄

5ο Φεστιβάλ Βιβλίου Χανίων
22–28 Ιουνίου 2026
«Κόσμοι σε σύγκρουση»

Το Φεστιβάλ Βιβλίου Χανίων πραγματοποιείται από τον Δήμο Χανίων, σε συνδιοργάνωση με την Περιφέρεια Κρήτης, και συγκαταλέγεται στα σημαντικότερα γεγονότα για το βιβλίο στη χώρα, τοποθετώντας δυναμικά τα Χανιά στον ελληνικό και διεθνή πολιτιστικό χάρτη.

#chaniabookfestival",0,"06/14/2026 05:09",https://www.instagram.com/p/DZkNc2zDXYZ/,"Εναλλασσόμενες εικόνες IG",,"Από την αρχή",575,211,7,0,0,0,1
18090916085037254,17841454056970413,chaniabookfestival,"Chania Book Festival","📖 Η Ελλάδα στον Β΄ Παγκόσμιο Πόλεμο. Το μέγεθος της καταστροφής

🗓️ Τετάρτη 24 Ιουνίου 2026
⏰ 21:00-22:00
📍 MULaR

Με τον ιστορικό Μενέλαο Χαραλαμπίδη συνομιλεί η δημοσιογράφος και μέλος της ομάδας έργου του ΦΒΧ, Κυριακή Μπεϊόγλου, για το συλλογικό έργο «Η μακρά νύχτα της κατοχής». 

Συνδιοργάνωση: Εκδόσεις Αλεξάνδρεια

༄

5ο Φεστιβάλ Βιβλίου Χανίων
22–28 Ιουνίου 2026
«Κόσμοι σε σύγκρουση»

Το Φεστιβάλ Βιβλίου Χανίων πραγματοποιείται από τον Δήμο Χανίων, σε συνδιοργάνωση με την Περιφέρεια Κρήτης, και συγκαταλέγεται στα σημαντικότερα γεγονότα για το βιβλίο στη χώρα, τοποθετώντας δυναμικά τα Χανιά στον ελληνικό και διεθνή πολιτιστικό χάρτη.

#chaniabookfestival",0,"06/14/2026 04:54",https://www.instagram.com/p/DZkLu6pjRcx/,"Εναλλασσόμενες εικόνες IG",,"Από την αρχή",2092,736,23,2,0,0,1
