"Αναγνωριστικό δημοσίευσης","Αναγνωριστικό λογαριασμού","Όνομα χρήστη λογαριασμού","Όνομα λογαριασμού",Περιγραφή,"Διάρκεια (δευτ.)","Χρόνος δημοσίευσης","Μόνιμος σύνδεσμος","Τύπος δημοσίευσης","Σχόλιο δεδομένων",Ημερομηνία,Προβολές,Απήχηση,"Μου αρέσει!",Κοινοποιήσεις,"Πόσοι ακολουθούν",Σχόλια,Αποθηκεύσεις
18147459367388080,17841454056970413,chaniabookfestival,"Chania Book Festival","📖 Ο Λεονάρδο Παδούρα στο Φεστιβάλ Βιβλίου Χανίων! 

Ο σημαντικότερος συγγραφέας της Κούβας και μεταξύ των κορυφαίων στη Λατινική Αμερική, Λεονάρδο Παδούρα, επέστρεψε στο 4ο Φεστιβάλ Βιβλίου Χανίων σε μια συζήτηση για τον διάσημο λογοτεχνικό χαρακτήρα του Μάριο Κόντε. 

O μεταφραστής του, Κώστας Αθανασίου, και ο δημοσιογράφος, Γρηγόρης Μπέκος, συνομίλησαν μαζί του για τη δημιουργία του εν λόγω χαρακτήρα με αφορμή την πρόσφατη κυκλοφορία στα ελληνικά του βιβλίου του, «Τέλειο παρελθόν», του πρώτου όπου πρωταγωνιστεί ο ήρωάς του. 

Συνδιοργάνωση: Ελληνο-Ιβηροαμερικανικό Φεστιβάλ ΛΕΑ / Εκδόσεις Καστανιώτη

༄

4° Φεστιβάλ Βιβλίου Χανίων
25–29 Ιουνίου 2025
Διαβάζουμε. Συζητάμε. Συνδεόμαστε.

Το 4° Φεστιβάλ Βιβλίου Χανίων πραγματοποιείται από τον Δήμο Χανίων σε συνδιοργάνωση με την Περιφέρεια Κρήτης και με τη σύμπραξη πολιτιστικών οργανισμών και φορέων, καθώς και βιβλιοπωλείων της πόλης.

#chaniabookfestival #chaniabookfest25 #chania #creteregion #περιφερεια_κρητης #chaniacrete #crete #dmsclab #dmcteam #cdmuowm #bookfestival #bookstagramtival #bookstagram",0,"06/26/2025 00:10",https://www.instagram.com/p/DLWunHSuBon/,"Εναλλασσόμενες εικόνες IG",,"Από την αρχή",1697,577,28,1,0,0,0
18069695255066337,17841454056970413,chaniabookfestival,"Chania Book Festival","📗 Ο Άρνε Νταλ στο 4ο Φεστιβάλ Βιβλίου Χανίων! 

O διάσημος Σουηδός συγγραφέας αστυνομικής λογοτεχνίας συζήτησε με τον δημοσιογράφο Νίκο Κουρμουλή για το βιβλίο του «Στο κέντρο του κύκλου», τη σχέση του με τη συζήτηση για την καταστροφή του περιβάλλοντος και την περιβόητη ομάδα ΝΟΒΑ - μια ομάδα εκκεντρικών αστυνομικών που αναλαμβάνει τις πιο ασυνήθιστες υποθέσεις.

Συνδιοργάνωση: Εκδόσεις Μεταίχμιο

༄

4° Φεστιβάλ Βιβλίου Χανίων
25-29 Ιουνίου 2025
Διαβάζουμε. Συζητάμε. Συνδεόμαστε.

Το 4° Φεστιβάλ Βιβλίου Χανίων πραγματοποιείται από τον Δήμο Χανίων σε συνδιοργάνωση με την Περιφέρεια Κρήτης και με τη σύμπραξη πολιτιστικών οργανισμών και φορέων, καθώς και βιβλιοπωλείων της πόλης.

#chaniabookfestival #chaniabookfest25 #chania #creteregion #περιφερεια_κρητης #chaniacrete #crete #dmsclab #dmcteam #cdmuowm #bookfestival #bookstagram",0,"06/25/2025 11:12",https://www.instagram.com/p/DLVVhYnOOYf/,"Εναλλασσόμενες εικόνες IG",,"Από την αρχή",2819,328,28,1,0,0,0
17898646470233684,17841454056970413,chaniabookfestival,"Chania Book Festival","🌱 Οικολογία και Σύγχρονη Ελληνική πεζογραφία

Η Αγγέλα Γιώτη, αναπληρώτρια καθηγήτρια Συγκριτικής και Νεοελληνικής Φιλολογίας του Πανεπιστημίου Κρήτης, η Αναστασία Νάτσινα, αναπληρώτρια καθηγήτρια και πρόεδρο του Τμήματος Φιλολογίας του Πανεπιστημίου Κρήτης και η Βάλια Τσάιτα-Τσιλιμένη, επίκουρη καθηγήτρια στο Πανεπιστήμιο της Γενεύης συνομίλησαν για την Οικολογία και για το πώς αυτή αποτυπώνεται στη σύγχρονη Ελληνική πεζογραφία. 

Μεταξύ άλλων, αναφέρθηκαν στην καταγραφή των τρόπων αντιμετώπισης των οικολογικών προβλημάτων, στην εστίαση και στις λύσεις τους, ενώ παράλληλα μίλησαν για το πώς εντοπίζεται και καταγγέλλεται η οικολογική καταστροφή. 

༄

4° Φεστιβάλ Βιβλίου Χανίων
25-29 Ιουνίου 2025
Διαβάζουμε. Συζητάμε. Συνδεόμαστε.📖

Το 4° Φεστιβάλ Βιβλίου Χανίων πραγματοποιείται από τον Δήμο Χανίων σε συνδιοργάνωση με την Περιφέρεια Κρήτης και με τη σύμπραξη πολιτιστικών οργανισμών και φορέων, καθώς και βιβλιοπωλείων της πόλης.

Πανεπιστήμιο Κρήτης- University of Crete 
Δήμος Χανίων - Municipality of Chania 
Περιφέρεια Κρήτης / Region of Crete 
 
#chaniabookfestival #chaniabookfest25 #chania #creteregion #περιφερεια_κρητης #chaniacrete #crete #dmsclab #dmcteam #cdmuowm #bookfestival #bookstagram",0,"06/25/2025 10:42",https://www.instagram.com/p/DLVSIuMOiHw/,"Εναλλασσόμενες εικόνες IG",,"Από την αρχή",729,207,21,0,0,0,0
17927998377076226,17841454056970413,chaniabookfestival,"Chania Book Festival","▪️ Αφιέρωμα στον Μανόλη Αναγνωστάκη: 100 χρόνια από τη γέννησή του ▪️

Πτυχές του έργου και του βίου του μέσα από δύο νέες εκδόσεις

Η «Βιβλιογραφία Μανόλη Αναγνωστάκη (1941-2023)» από τον βιβλιογράφο και κριτικό Δημήτρη Δασκαλόπουλο καθώς και το βιβλίο «Πραγματολογικά σχόλια στο έργο του Μανόλη Αναγνωστάκη» του Μιλτιάδη Δ. Πολυβίου, προσωπικού φίλου του Μ. Αναγνωστάκη, παρουσιαστήκαν από την Θάλεια Ιερωνυμάκη, ΕΔΙΠ Νεοελληνικής Φιλολογίας - Πανεπιστήμιο Πατρών και την Λίζυ Τσιριμώκου, ομότιμη καθηγήτρια Γενικής και Συγκριτικής Γραμματολογίας ΑΠΘ. 

Τη συζήτηση συντόνισε η πρόεδρος του Ομίλου Φίλων του Ποιητή Μανόλη Αναγνωστάκη, Έμμυ Παπαβασιλείου.

Συνδιοργάνωση: Όμιλος Φίλων του Ποιητή Μανόλη Αναγνωστάκη / Εκδόσεις Πατάκη
༄

4° Φεστιβάλ Βιβλίου Χανίων
25-29 Ιουνίου 2025
Διαβάζουμε. Συζητάμε. Συνδεόμαστε.📖

Το 4° Φεστιβάλ Βιβλίου Χανίων πραγματοποιείται από τον Δήμο Χανίων σε συνδιοργάνωση με την Περιφέρεια Κρήτης και με τη σύμπραξη πολιτιστικών οργανισμών και φορέων, καθώς και βιβλιοπωλείων της πόλης.

#chaniabookfestival #chaniabookfest25 #chania #creteregion #περιφερεια_κρητης #chaniacrete #crete #dmsclab #dmcteam #cdmuowm #bookfestival #bookstagram",0,"06/25/2025 09:55",https://www.instagram.com/p/DLVMtfpOYyy/,"Εναλλασσόμενες εικόνες IG",,"Από την αρχή",1531,468,25,0,1,0,0
17971509182883887,17841402165384330,simandirakisp,"Παναγιώτης Σημανδηράκης","Το 4ο Φεστιβάλ Βιβλίου Χανίων, εγκαινιάστηκε και φέτος με λαμπρότητα και με την παρουσία του Προέδρου της Βουλής των Ελλήνων, Νικήτα Κακλαμάνη. 

Για τις επόμενες πέντε μέρες τα Χανιά γίνονται ένας ζωντανός δημόσιος χώρος σκέψης, μια αληθινή γιορτή του λόγου, με περισσότερες από 100 εκδηλώσεις, 160 ομιλητές από 16 χώρες και 42 εκδοτικούς οίκους.

Και είμαστε περήφανοι για τους ανθρώπους που χτίζουν και όλους όσοι το αγκαλιάζουν και «γιγαντώνουν» Φεστιβάλ Βιβλίου Χανίων, χρόνο με τον χρόνο.#giatachania",0,"06/25/2025 09:38",https://www.instagram.com/p/DLVK0iDCHlm/,"Εναλλασσόμενες εικόνες IG",,"Από την αρχή",8577,,163,1,,0,0
18045827948445221,17841454056970413,chaniabookfestival,"Chania Book Festival","Highlights από τις εναρκτήριες εκδηλώσεις στο 4ο ΦΒΧ! 

#chaniabookfestival #chaniabookfest25 #chania #creteregion #περιφερεια_κρητης #chaniacrete
#crete #dmsclab #dmcteam #cdmuowm #bookfestival #bookstagram",59,"06/25/2025 06:53",https://www.instagram.com/reel/DLU3oJXof2m/,"IG reel",,"Από την αρχή",995,657,61,3,0,1,0
17854824834418206,17841454056970413,chaniabookfestival,"Chania Book Festival","🎼 Unforgettable 🎼

Η εορταστική έναρξη του 4ου ΦΒΧ ήταν μια αξέχαστη εμπειρία! 

Ο βαθύφωνος Χριστόφορος Σταμπόγλης με τον αρχιμουσικό Μίλτο Λογιάδη στο πιάνο, ερμήνευσαν στο κατάμεστο Θέατρο Μίκης Θεοδωράκης μεγάλες επιτυχίες του αμερικανικού μιούζικαλ αλλά και μερικά από τα διασημότερα τραγούδια της τζαζ.

༄
4° Φεστιβάλ Βιβλίου Χανίων
25-29 Ιουνίου 2025
Διαβάζουμε. Συζητάμε. Συνδεόμαστε.

Το 4° Φεστιβάλ Βιβλίου Χανίων πραγματοποιείται από τον Δήμο Χανίων σε συνδιοργάνωση με την Περιφέρεια Κρήτης και με τη σύμπραξη πολιτιστικών οργανισμών και φορέων, καθώς και βιβλιοπωλείων της πόλης.

#chaniabookfestival #chaniabookfest25 #chania #creteregion #περιφερεια_κρητης #chaniacrete #crete #dmsclab #dmcteam #cdmuowm #bookfestival #bookstagram",0,"06/25/2025 05:08",https://www.instagram.com/p/DLUr9LgKtYj/,"Εναλλασσόμενες εικόνες IG",,"Από την αρχή",727,186,11,0,0,0,0
18068500721083364,17841454056970413,chaniabookfestival,"Chania Book Festival","🪐💫 Μια διαδρομή από τη Χίο ως τα πέρατα του ηλιακού συστήματος με μια στάση στα Χανιά! 

Είχαμε την τιμή να φιλοξενήσουμε στο 4ο ΦΒΧ τον Δρ. Σταμάτη Κριμιζή, διεθνούς κύρους ακαδημαϊκό και διαστημικό επιστήμονα. Ο κ. Κριμιζής συνομίλησε με τον δημοσιογράφο και συγγραφέα Μάκη Προβατά, με αφορμή το βιβλίο τους «Όλα σε μια ζωή. Από τον Ήλιο στον Γαλαξία». 

Συνδιοργάνωση: Εκδόσεις Παπαδόπουλος

༄

4° Φεστιβάλ Βιβλίου Χανίων
25-29 Ιουνίου 2025
Διαβάζουμε. Συζητάμε. Συνδεόμαστε. 

Το 4° Φεστιβάλ Βιβλίου Χανίων πραγματοποιείται από τον Δήμο Χανίων σε συνδιοργάνωση με την Περιφέρεια Κρήτης και με τη σύμπραξη πολιτιστικών οργανισμών και φορέων, καθώς και βιβλιοπωλείων της πόλης.

#chaniabookfestival #chaniabookfest25 #chania #creteregion #περιφερεια_κρητης #chaniacrete #crete #dmsclab #dmcteam #cdmuowm #bookfestival #bookstagram",0,"06/25/2025 04:47",https://www.instagram.com/p/DLUpcxRuaGq/,"Εναλλασσόμενες εικόνες IG",,"Από την αρχή",833,213,27,0,0,0,0
18067073552284729,17841454056970413,chaniabookfestival,"Chania Book Festival","~ Τιμητική εκδήλωση για τον Νίκο Ψιλάκη~

Μια συζήτηση αφιερωμένη στο έργο και τη μνήμη του σπουδαίου δημοσιογράφου, λαογράφου και λογοτέχνη Νίκου Ψιλάκη, ανάμεσα στις εναρκτήριες εκδηλώσεις του 4ου ΦΒΧ. 

Στο Μεγάλο Αρσενάλι συνομίλησαν οι: Σταύρος Αρναουτάκης, περιφερειάρχης Κρήτης, Παντελής Μπουκάλας, ποιητής, δοκιμιογράφος, μεταφραστής και δημοσιογράφος, Θανάσης Μπαμπανέβας, εκπρόσωπος Ένωσης Συντακτών Ημερησίων Εφημερίδων Πελοποννήσου-Ηπείρου-Νήσων και η Μαρία Χαραλαμπάκη, πρόεδρος Ένωσης Φιλολόγων Νομού Ηρακλείου. 

Τη συζήτηση συντόνισε ο δημοσιογράφος και φωτογράφος, Γιώργος Στ. Πατρουδάκης. Χαιρετισμό απηύθυνε ο Κυριάκος Κορτέσης, πρόεδρος της Ένωσης Συντακτών Ημερησίων εφημερίδων Πελοποννήσου-Ηπείρου-Νήσων. 

Συνδιοργάνωση: Εκδόσεις Καρμάνωρ

༄
4° Φεστιβάλ Βιβλίου Χανίων
25–29 Ιουνίου 2025
Διαβάζουμε. Συζητάμε. Συνδεόμαστε.

Το 4° Φεστιβάλ Βιβλίου Χανίων πραγματοποιείται από τον Δήμο Χανίων σε συνδιοργάνωση με την Περιφέρεια Κρήτης και με τη σύμπραξη πολιτιστικών οργανισμών και φορέων, καθώς και βιβλιοπωλείων της πόλης. 

#chaniabookfestival #chaniabookfest25 #chania #creteregion #περιφερεια_κρητης #chaniacrete #crete #dmsclab #dmcteam #cdmuowm #bookfestival #bookstagram",0,"06/25/2025 04:12",https://www.instagram.com/p/DLUlib4KWRd/,"Εναλλασσόμενες εικόνες IG",,"Από την αρχή",2148,700,54,1,0,0,1
18054629810372333,17841454056970413,chaniabookfestival,"Chania Book Festival","📙 Ο πρώτος συγγραφέας που υποδεχτήκαμε στο 4ο ΦBX είναι ο Ζοζέ Λουίς Πεϊσότο! 

Ο βραβευμένος Πορτογάλος πεζογράφος και ποιητής συνομίλησε με τη διευθύντρια του Ελληνο-Ιβηροαμερικανικού Φεστιβάλ ΛΕΑ, Αδριάνα Μαρτίνες, για το νέο του βιβλίο με τίτλο «Μου πέθανες». Το αφήγημα έχει στον πυρήνα του το θέμα της απώλειας και του πένθους, με τον συγγραφέα να μοιράζεται με τους αναγνώστες του την απουσία του δικού του πατέρα, αναδεικνύοντας έτσι τη σχέση πατέρα - γιού. 

Συνδιοργάνωση: Ελληνο-Ιβηροαμερικανικό Φεστιβάλ ΛΕΑ / Εκδόσεις Βακχικόν

༄

4° Φεστιβάλ Βιβλίου Χανίων
25-29 Ιουνίου 2025
Διαβάζουμε. Συζητάμε. Συνδεόμαστε.📖

Το 4° Φεστιβάλ Βιβλίου Χανίων πραγματοποιείται από τον Δήμο Χανίων σε συνδιοργάνωση με την Περιφέρεια Κρήτης και με τη σύμπραξη πολιτιστικών οργανισμών και φορέων, καθώς και βιβλιοπωλείων της πόλης.

#chaniabookfestival #chaniabookfest25 #chania #creteregion #περιφερεια_κρητης #chaniacrete #crete #dmsclab #dmcteam #cdmuowm #bookfestival #bookstagram",0,"06/25/2025 03:35",https://www.instagram.com/p/DLUhPFWukma/,"Εναλλασσόμενες εικόνες IG",,"Από την αρχή",1045,395,32,2,0,1,3
18082550749648136,17841454056970413,chaniabookfestival,"Chania Book Festival","📚 Το Βιβλιοπωλείο του ΦΒΧ είναι και φέτος εδώ!

Θα το βρείτε 📍στο Φουαγιέ του Θεάτρου «Μίκης Θεοδωράκης» και σας υποδέχεται με τα βιβλία των συγγραφέων που συμμετέχουν στις εκδηλώσεις!

Το βιβλιοπωλείο παραμένει ανοιχτό καθόλη τη διάρκεια του Φεστιβάλ, κατά τις μέρες και ώρες των εκδηλώσεων.

Τη φετινή βιβλιοφιλική σύμπραξη συγκροτούν τα βιβλιοπωλεία:

 📙Comixadiko
 📕 Librairie 
 📗 Σποράκι 

📖 Στηρίζουμε τα βιβλιοπωλεία – Ανακαλύπτουμε νέους τίτλους – Γνωρίζουμε νέους κόσμους!

༄
4° Φεστιβάλ Βιβλίου Χανίων
25-29 Ιουνίου 2025
Διαβάζουμε. Συζητάμε. Συνδεόμαστε.

Το 4° Φεστιβάλ Βιβλίου Χανίων πραγματοποιείται από τον Δήμο Χανίων σε συνδιοργάνωση με την Περιφέρεια Κρήτης και με τη σύμπραξη πολιτιστικών οργανισμών και φορέων, καθώς και βιβλιοπωλείων της πόλης.

#chaniabookfestival #chaniabookfest25 #chania #creteregion #περιφερεια_κρητης #chaniacrete #crete #dmsclab #dmcteam #cdmuowm #bookfestival #bookstagram",14,"06/25/2025 03:00",https://www.instagram.com/reel/DLUdOC2pSCs/,"IG reel",,"Από την αρχή",3833,2258,134,9,4,3,0
18079249066686801,17841454056970413,chaniabookfestival,"Chania Book Festival","Το Φεστιβάλ Βιβλίου Χανίων ως «πεδίο συγκρότησης και έκφρασης μιας συλλογικής σκέψης». 

Διαβάστε το δελτίο Τύπου και δείτε στιγμιότυπα από την Τελετή Εγκαινίων του 4ου Φεστιβάλ Βιβλίου Χανίων!

👉 Link In BIO",0,"06/25/2025 02:08",https://www.instagram.com/p/DLUXS7bOMF5/,"Εναλλασσόμενες εικόνες IG",,"Από την αρχή",1139,340,38,0,0,1,0
17923362656982821,17841454056970413,chaniabookfestival,"Chania Book Festival","Κορυφαίοι συγγραφείς θα είναι μαζί μας σήμερα Τετάρτη 25 Ιουνίου, στο Φεστιβάλ Βιβλίου Χανίων! 📖🎉

Λεονάρδο Παδούρα, Κλαούδια Πινιέιρο, Αντόνιο Μορέσκο, Λουσία Λοπέθ Κολ, Νίκος Κ. Αλιβιζάτος, Μαρία Ανδρεαδάκη Βλαζάκη, Κώστας Αθανασίου, Βαγγέλης Βαρδάκης, Γιάννης Δημητρακάκης, Δημήτρης Δασκαλόπουλος, Αγγέλα Γιώτη, Μαρία Φραγκούλη, Θάλεια Ιερωνυμάκη, Νίκος Ιατρού, Βαγγέλης Καραμανωλάκης, Ισμήνη Καρυωτάκη, Παναγιώτης Κεχαγιάς, Γιώργος Κουκουράκης, Νίκος Κουρμουλής, Θωμάς Κοροβίνης, Μανώλης Λεφάκης, Κλαίρη Μιτσοτάκη, Μανώλης Μανούσακας, Μάκης Μαλαφέκας, Αδριάνα Μαρτίνες, Χρήστος Μαχαιρίδης, Παντελής Μπουκάλας, Γρηγόρης Μπέκος, Αναστασία Νάτσινα, Νικόλαος Εμμ. Παπαδάκης, Μαρία Παπαγιάννη, Έμμυ Παπαβασιλείου, Παύλος Παυλίδης, Γιώργος Στ. Πατρουδάκης, Μανώλης Πιμπλής, Μιλτιάδης Πολυβίου, Χρήστος Τριανταφύλλου, Βάλια Τσάιτα-Τσιλιμένη, Λίζυ Τσιριμώκου, Μικέλα Χαρτουλάρη, Βαγγέλης Χατζηβασιλείου, Παναγιώτης Σημανδηράκης, Γιώργος Γρ. Σταματάκης, Σταύρος Ζουμπουλάκης

✒️και αφιέρωμα στον Μανόλη Αναγνωστάκη για τα 100 χρόνια από τη γέννησή του! 

🔴Το σημερινό πρόγραμμα ξεκινά στις 17:30.

🔴Για τη βραδινή εκδήλωση στη Φορτέτζα, από τις 21:30 θα αναχωρεί πλατφόρμα του λιμενικού μπροστά από το Θέατρο Μίκης Θεοδωράκης. Εναλλακτικά, μπορείτε να μεταβείτε και με τα πόδια.

Οι σημερινές συζητήσεις και συναντήσεις θα είναι συναρπαστικές! Μην τις χάσετε!

༄

4° Φεστιβάλ Βιβλίου Χανίων
25–29 Ιουνίου 2025
Διαβάζουμε. Συζητάμε. Συνδεόμαστε.

Το 4° Φεστιβάλ Βιβλίου Χανίων πραγματοποιείται από τον Δήμο Χανίων σε συνδιοργάνωση με την Περιφέρεια Κρήτης και με τη σύμπραξη πολιτιστικών οργανισμών και φορέων, καθώς και βιβλιοπωλείων της πόλης.

#chaniabookfestival #chaniabookfest25 #chania #creteregion #περιφερεια_κρητης #chaniacrete #crete #dmsclab #dmcteam #cdmuowm #bookfestival #bookstagram",0,"06/25/2025 01:37",https://www.instagram.com/p/DLUTx1XOt8R/,"Εναλλασσόμενες εικόνες IG",,"Από την αρχή",2053,613,29,0,0,0,1
18059715662174441,17841454056970413,chaniabookfestival,"Chania Book Festival","Στιγμές από το 3ο Φεστιβάλ Βιβλίου Χανίων – Ημέρα 5
Αναμνήσεις που μένουν. Στιγμές που έγιναν κοινή αφήγηση.
Το ΦΒΧ συνεχίζει. Μαζί σας.

25–29 Ιουνίου 2025
Διαβάζουμε. Συζητάμε. Συνδεόμαστε.📖

Το 4° Φεστιβάλ Βιβλίου Χανίων πραγματοποιείται από τον Δήμο Χανίων σε συνδιοργάνωση με την Περιφέρεια Κρήτης και με τη σύμπραξη πολιτιστικών οργανισμών και φορέων, καθώς και βιβλιοπωλείων της πόλης.

๏

Moments we shared at the 3rd Chania Book Festival - Day 5
Memories that remain. Moments that became a shared story.
CBF continues. With you.

25–29 June 2025
We read. We discuss. We connect.📖

The 4th Chania Book Festival is organized by the Municipality of Chania in co-organization with the Region of Crete and with the cooperation of cultural organizations and institutions, as well as bookstores of the city.

Δήμος Χανίων - Municipality of Chania
Chania Culture
Περιφέρεια Κρήτης / Region of Crete

#chaniabookfestival #chaniabookfest25 
#chania #creteregion #περιφερεια_κρητης #chaniacrete #crete #dmsclab #dmcteam #cdmuowm",78,"05/12/2025 01:05",https://www.instagram.com/reel/DJi9AtlomDr/,"IG reel",,"Από την αρχή",1077,763,26,1,1,0,1
17906330229156442,17841454056970413,chaniabookfestival,"Chania Book Festival","✒️ Ο πολυβραβευμένος Γάλλος συγγραφέας Ματιάς Ενάρ ήταν μαζί μας στο 3ο Φεστιβάλ Βιβλίου Χανίων και συνομίλησε με τον δημοσιογράφο Δημήτρη Δουλγερίδη. 

🎥 Δείτε την εκδήλωση στοYouTube και ανακαλύψτε τη σειρά 23 συζητήσεων του ΦΒΧ 2024.

📌 https://bit.ly/CBF_Panel_Talks
Link στο BIO

✒️The multi-award-winning French author Mathias Énard joined us at the 3rd Chania Book Festival and discussed with journalist Dimitris Doulgeridis.

🎥 Watch the event on YouTube and explore the full series of 23 talks from CBF 2024.

📌 https://bit.ly/CBF_Panel_Talks
Link in BIO

༄
4° Φεστιβάλ Βιβλίου Χανίων
25-29 Ιουνίου 2025
Διαβάζουμε. Συζητάμε. Συνδεόμαστε.
Το 4° Φεστιβάλ Βιβλίου Χανίων πραγματοποιείται από τον Δήμο Χανίων σε συνδιοργάνωση με την Περιφέρεια Κρήτης και με τη σύμπραξη πολιτιστικών οργανισμών και φορέων, καθώς και βιβλιοπωλείων της πόλης.

๏

4th Chania Book Festival
25–29 June 2025
We read. We discuss. We connect. 

The 4th Chania Book Festival is organized by the Municipality of Chania in co-organization with the Region of Crete and with the cooperation of cultural organizations and institutions, as well as bookstores of the city.",0,"05/11/2025 11:38",https://www.instagram.com/p/DJhgtZAIE0t/,"Εναλλασσόμενες εικόνες IG",,"Από την αρχή",1012,451,26,2,0,0,2
18071225873066777,17841454056970413,chaniabookfestival,"Chania Book Festival","🎉 Όλη η πόλη μια γιορτή!
Αυτή την εβδομάδα ζούμε στους ρυθμούς του Φεστιβάλ Βιβλίου Χανίων!

🔹 100 θεματικές εκδηλώσεις – συζητήσεις, παρουσιάσεις βιβλίων, εργαστήρια, περφόρμανς, συναυλίες
🔹 Πάνω από 160 ομιλητές από 16 χώρες – συγγραφείς, ακαδημαϊκοί, μεταφραστές, φιλόλογοι, κριτικοί λογοτεχνίας, δημοσιογράφοι, καλλιτέχνες

4° Φεστιβάλ Βιβλίου Χανίων
25–29 Ιουνίου 2025
Διαβάζουμε. Συζητάμε. Συνδεόμαστε.

🔺ΕΝΑΡΚΤΗΡΙΕΣ ΕΚΔΗΛΩΣΕΙΣ: ΤΡΙΤΗ 24 ΙΟΥΝΙΟΥ🔺

Το 4° Φεστιβάλ Βιβλίου Χανίων πραγματοποιείται από τον Δήμο Χανίων σε συνδιοργάνωση με την Περιφέρεια Κρήτης και με τη σύμπραξη πολιτιστικών οργανισμών και φορέων, καθώς και βιβλιοπωλείων της πόλης.

#chaniabookfestival #chaniabookfest25 #chania #creteregion #περιφερεια_κρητης #chaniacrete #crete #dmsclab #dmcteam #cdmuowm #bookfestival #bookstagram",0,"06/23/2025 01:38",https://www.instagram.com/p/DLPKO7zuJVt/,"Εικόνα IG",,"Από την αρχή",2250,1202,37,2,0,0,1
18090488680562038,17841454056970413,chaniabookfestival,"Chania Book Festival","🎼 «Μια μουσική γέφυρα Ελλάδας-Τουρκίας» 🎼
με τιμώμενο προσκεκλημένο τον Zülfü Livaneli

Μια ξεχωριστή μουσική βραδιά αφιερωμένη στη βαθιά φιλία και καλλιτεχνική συνάντηση δύο εμβληματικών δημιουργών: του Μίκη Θεοδωράκη και του Ζουλφί Λιβανελί.

🗓️ Κυριακή 29 Ιουνίου
⏰ 22:00-23:00
📍 Θέατρο Μίκης Θεοδωράκης

Ερμηνεύει η  Ιωάννα Φόρτη. Συμμετέχουν ο Ηρακλής Ζάκκας στο μπουζούκι, ο Αλέξανδρος Καψοκαβάδης στην κιθάρα και ο Αχιλλέας Γουάστωρ στο πιάνο, ο οποίος έχει και την καλλιτεχνική επιμέλεια του προγράμματος. Χαιρετισμό θα απευθύνουν ο αντιδήμαρχος Πολιτισμού του Δήμου Χανίων, Γιάννης Γιαννακάκης και ο πρόεδρος του Παγκρήτιου Συλλόγου Φίλων Μίκη Θεοδωράκη, Γιώργος Αγοραστάκης.

༄

4° Φεστιβάλ Βιβλίου Χανίων
25–29 Ιουνίου 2025
Διαβάζουμε. Συζητάμε. Συνδεόμαστε.

Το 4° Φεστιβάλ Βιβλίου Χανίων πραγματοποιείται από τον Δήμο Χανίων σε συνδιοργάνωση με την Περιφέρεια Κρήτης και με τη σύμπραξη πολιτιστικών οργανισμών και φορέων, καθώς και βιβλιοπωλείων της πόλης.

#chaniabookfestival #chaniabookfest25 #chania #creteregion #περιφερεια_κρητης #chaniacrete #crete #dmsclab #dmcteam #cdmuowm #bookfestival #bookstagram",0,"06/22/2025 08:46",https://www.instagram.com/p/DLNWhKouyyy/,"Εναλλασσόμενες εικόνες IG",,"Από την αρχή",1752,453,16,0,0,0,0
